GEOID,CTYNAME,RACE,SEX,AGEGRP,YEAR,POPULATION
47009,Blount,4,2,16,2022,49
47009,Blount,4,2,17,2022,24
47009,Blount,4,2,18,2022,44
47011,Bradley,1,1,1,2022,2188
47011,Bradley,1,1,2,2022,2445
47011,Bradley,1,1,3,2022,2690
47011,Bradley,1,1,4,2022,2921
47011,Bradley,1,1,5,2022,3032
47011,Bradley,1,1,6,2022,2942
47011,Bradley,1,1,7,2022,2914
47011,Bradley,1,1,8,2022,2665
47011,Bradley,1,1,9,2022,2764
47011,Bradley,1,1,10,2022,2979
47011,Bradley,1,1,11,2022,3275
47011,Bradley,1,1,12,2022,3212
47011,Bradley,1,1,13,2022,3092
47011,Bradley,1,1,14,2022,2678
47011,Bradley,1,1,15,2022,2220
47011,Bradley,1,1,16,2022,1620
47011,Bradley,1,1,17,2022,895
47011,Bradley,1,1,18,2022,586
47011,Bradley,1,2,1,2022,2269
47011,Bradley,1,2,2,2022,2468
47011,Bradley,1,2,3,2022,2512
47011,Bradley,1,2,4,2022,2764
47011,Bradley,1,2,5,2022,3087
47011,Bradley,1,2,6,2022,2955
47011,Bradley,1,2,7,2022,3111
47011,Bradley,1,2,8,2022,2709
47011,Bradley,1,2,9,2022,2932
47011,Bradley,1,2,10,2022,3023
47011,Bradley,1,2,11,2022,3300
47011,Bradley,1,2,12,2022,3356
47011,Bradley,1,2,13,2022,3423
47011,Bradley,1,2,14,2022,2955
47011,Bradley,1,2,15,2022,2573
47011,Bradley,1,2,16,2022,2085
47011,Bradley,1,2,17,2022,1286
47011,Bradley,1,2,18,2022,1153
47011,Bradley,2,1,1,2022,170
47011,Bradley,2,1,2,2022,179
47011,Bradley,2,1,3,2022,191
47011,Bradley,2,1,4,2022,190
47011,Bradley,2,1,5,2022,221
47011,Bradley,2,1,6,2022,227
47011,Bradley,2,1,7,2022,257
47011,Bradley,2,1,8,2022,199
47011,Bradley,2,1,9,2022,163
47011,Bradley,2,1,10,2022,186
47011,Bradley,2,1,11,2022,172
47011,Bradley,2,1,12,2022,168
47011,Bradley,2,1,13,2022,138
47011,Bradley,2,1,14,2022,116
47011,Bradley,2,1,15,2022,67
47011,Bradley,2,1,16,2022,48
47011,Bradley,2,1,17,2022,24
47011,Bradley,2,1,18,2022,6
47011,Bradley,2,2,1,2022,184
47011,Bradley,2,2,2,2022,171
47011,Bradley,2,2,3,2022,155
47011,Bradley,2,2,4,2022,201
47011,Bradley,2,2,5,2022,197
47011,Bradley,2,2,6,2022,191
47011,Bradley,2,2,7,2022,227
47011,Bradley,2,2,8,2022,155
47011,Bradley,2,2,9,2022,145
47011,Bradley,2,2,10,2022,179
47011,Bradley,2,2,11,2022,182
47011,Bradley,2,2,12,2022,185
47011,Bradley,2,2,13,2022,152
47011,Bradley,2,2,14,2022,147
47011,Bradley,2,2,15,2022,94
47011,Bradley,2,2,16,2022,59
47011,Bradley,2,2,17,2022,45
47011,Bradley,2,2,18,2022,42
47011,Bradley,3,1,1,2022,445
47011,Bradley,3,1,2,2022,462
47011,Bradley,3,1,3,2022,464
47011,Bradley,3,1,4,2022,429
47011,Bradley,3,1,5,2022,335
47011,Bradley,3,1,6,2022,297
47011,Bradley,3,1,7,2022,289
47011,Bradley,3,1,8,2022,281
47011,Bradley,3,1,9,2022,309
47011,Bradley,3,1,10,2022,290
47011,Bradley,3,1,11,2022,237
47011,Bradley,3,1,12,2022,202
47011,Bradley,3,1,13,2022,107
47011,Bradley,3,1,14,2022,75
47011,Bradley,3,1,15,2022,33
47011,Bradley,3,1,16,2022,42
47011,Bradley,3,1,17,2022,9
47011,Bradley,3,1,18,2022,16
47011,Bradley,3,2,1,2022,451
47011,Bradley,3,2,2,2022,371
47011,Bradley,3,2,3,2022,393
47011,Bradley,3,2,4,2022,416
47011,Bradley,3,2,5,2022,327
47011,Bradley,3,2,6,2022,297
47011,Bradley,3,2,7,2022,240
47011,Bradley,3,2,8,2022,229
47011,Bradley,3,2,9,2022,270
47011,Bradley,3,2,10,2022,225
47011,Bradley,3,2,11,2022,177
47011,Bradley,3,2,12,2022,130
47011,Bradley,3,2,13,2022,135
47011,Bradley,3,2,14,2022,84
47011,Bradley,3,2,15,2022,63
47011,Bradley,3,2,16,2022,38
47011,Bradley,3,2,17,2022,17
47011,Bradley,3,2,18,2022,15
47011,Bradley,4,1,1,2022,170
47011,Bradley,4,1,2,2022,193
47011,Bradley,4,1,3,2022,183
47011,Bradley,4,1,4,2022,172
47011,Bradley,4,1,5,2022,144
47011,Bradley,4,1,6,2022,129
47011,Bradley,4,1,7,2022,133
47011,Bradley,4,1,8,2022,97
47011,Bradley,4,1,9,2022,96
47011,Bradley,4,1,10,2022,87
47011,Bradley,4,1,11,2022,65
47011,Bradley,4,1,12,2022,81
47011,Bradley,4,1,13,2022,88
47011,Bradley,4,1,14,2022,58
47011,Bradley,4,1,15,2022,55
47011,Bradley,4,1,16,2022,50
47011,Bradley,4,1,17,2022,44
47011,Bradley,4,1,18,2022,12
47011,Bradley,4,2,1,2022,190
47011,Bradley,4,2,2,2022,194
47011,Bradley,4,2,3,2022,181
47011,Bradley,4,2,4,2022,212
47011,Bradley,4,2,5,2022,191
47011,Bradley,4,2,6,2022,134
47011,Bradley,4,2,7,2022,125
47011,Bradley,4,2,8,2022,108
47011,Bradley,4,2,9,2022,76
47011,Bradley,4,2,10,2022,96
47011,Bradley,4,2,11,2022,90
47011,Bradley,4,2,12,2022,111
47011,Bradley,4,2,13,2022,78
47011,Bradley,4,2,14,2022,77
47011,Bradley,4,2,15,2022,88
47011,Bradley,4,2,16,2022,44
47011,Bradley,4,2,17,2022,22
47011,Bradley,4,2,18,2022,30
47013,Campbell,1,1,1,2022,1034
47013,Campbell,1,1,2,2022,1089
47013,Campbell,1,1,3,2022,1078
47013,Campbell,1,1,4,2022,1099
47013,Campbell,1,1,5,2022,1081
47013,Campbell,1,1,6,2022,1232
47013,Campbell,1,1,7,2022,1190
47013,Campbell,1,1,8,2022,964
47013,Campbell,1,1,9,2022,1091
47013,Campbell,1,1,10,2022,1236
47013,Campbell,1,1,11,2022,1411
47013,Campbell,1,1,12,2022,1405
47013,Campbell,1,1,13,2022,1275
47013,Campbell,1,1,14,2022,1198
47013,Campbell,1,1,15,2022,974
47013,Campbell,1,1,16,2022,682
47013,Campbell,1,1,17,2022,422
47013,Campbell,1,1,18,2022,293
47013,Campbell,1,2,1,2022,991
47013,Campbell,1,2,2,2022,998
47013,Campbell,1,2,3,2022,1015
47013,Campbell,1,2,4,2022,1009
47013,Campbell,1,2,5,2022,1036
47013,Campbell,1,2,6,2022,1121
47013,Campbell,1,2,7,2022,1187
47013,Campbell,1,2,8,2022,1009
47013,Campbell,1,2,9,2022,1084
47013,Campbell,1,2,10,2022,1210
47013,Campbell,1,2,11,2022,1328
47013,Campbell,1,2,12,2022,1414
47013,Campbell,1,2,13,2022,1375
47013,Campbell,1,2,14,2022,1338
47013,Campbell,1,2,15,2022,1129
47013,Campbell,1,2,16,2022,858
47013,Campbell,1,2,17,2022,553
47013,Campbell,1,2,18,2022,469
47013,Campbell,2,1,1,2022,10
47013,Campbell,2,1,2,2022,6
47013,Campbell,2,1,3,2022,1
47013,Campbell,2,1,4,2022,6
47013,Campbell,2,1,5,2022,5
47013,Campbell,2,1,6,2022,13
47013,Campbell,2,1,7,2022,5
47013,Campbell,2,1,8,2022,14
47013,Campbell,2,1,9,2022,6
47013,Campbell,2,1,10,2022,9
47013,Campbell,2,1,11,2022,6
47013,Campbell,2,1,12,2022,3
47013,Campbell,2,1,13,2022,1
47013,Campbell,2,1,14,2022,5
47013,Campbell,2,1,15,2022,3
47013,Campbell,2,1,16,2022,7
47013,Campbell,2,1,17,2022,3
47013,Campbell,2,1,18,2022,1
47013,Campbell,2,2,1,2022,3
47013,Campbell,2,2,2,2022,5
47013,Campbell,2,2,3,2022,5
47013,Campbell,2,2,4,2022,3
47013,Campbell,2,2,5,2022,8
47013,Campbell,2,2,6,2022,7
47013,Campbell,2,2,7,2022,5
47013,Campbell,2,2,8,2022,6
47013,Campbell,2,2,9,2022,5
47013,Campbell,2,2,10,2022,2
47013,Campbell,2,2,11,2022,8
47013,Campbell,2,2,12,2022,5
47013,Campbell,2,2,13,2022,6
47013,Campbell,2,2,14,2022,6
47013,Campbell,2,2,15,2022,9
47013,Campbell,2,2,16,2022,2
47013,Campbell,2,2,17,2022,0
47013,Campbell,2,2,18,2022,3
47013,Campbell,3,1,1,2022,34
47013,Campbell,3,1,2,2022,32
47013,Campbell,3,1,3,2022,33
47013,Campbell,3,1,4,2022,25
47013,Campbell,3,1,5,2022,28
47013,Campbell,3,1,6,2022,23
47013,Campbell,3,1,7,2022,21
47013,Campbell,3,1,8,2022,18
47013,Campbell,3,1,9,2022,26
47013,Campbell,3,1,10,2022,32
47013,Campbell,3,1,11,2022,17
47013,Campbell,3,1,12,2022,22
47013,Campbell,3,1,13,2022,21
47013,Campbell,3,1,14,2022,12
47013,Campbell,3,1,15,2022,4
47013,Campbell,3,1,16,2022,2
47013,Campbell,3,1,17,2022,3
47013,Campbell,3,1,18,2022,6
47013,Campbell,3,2,1,2022,33
47013,Campbell,3,2,2,2022,22
47013,Campbell,3,2,3,2022,45
47013,Campbell,3,2,4,2022,45
47013,Campbell,3,2,5,2022,27
47013,Campbell,3,2,6,2022,17
47013,Campbell,3,2,7,2022,15
47013,Campbell,3,2,8,2022,24
47013,Campbell,3,2,9,2022,30
47013,Campbell,3,2,10,2022,20
47013,Campbell,3,2,11,2022,45
47013,Campbell,3,2,12,2022,17
47013,Campbell,3,2,13,2022,13
47013,Campbell,3,2,14,2022,4
47013,Campbell,3,2,15,2022,3
47013,Campbell,3,2,16,2022,2
47013,Campbell,3,2,17,2022,0
47013,Campbell,3,2,18,2022,7
47013,Campbell,4,1,1,2022,36
47013,Campbell,4,1,2,2022,33
47013,Campbell,4,1,3,2022,39
47013,Campbell,4,1,4,2022,22
47013,Campbell,4,1,5,2022,31
47013,Campbell,4,1,6,2022,27
47013,Campbell,4,1,7,2022,15
47013,Campbell,4,1,8,2022,19
47013,Campbell,4,1,9,2022,16
47013,Campbell,4,1,10,2022,15
47013,Campbell,4,1,11,2022,27
47013,Campbell,4,1,12,2022,26
47013,Campbell,4,1,13,2022,23
47013,Campbell,4,1,14,2022,23
47013,Campbell,4,1,15,2022,19
47013,Campbell,4,1,16,2022,18
47013,Campbell,4,1,17,2022,9
47013,Campbell,4,1,18,2022,10
47013,Campbell,4,2,1,2022,25
47013,Campbell,4,2,2,2022,26
47013,Campbell,4,2,3,2022,21
47013,Campbell,4,2,4,2022,16
47013,Campbell,4,2,5,2022,29
47013,Campbell,4,2,6,2022,23
47013,Campbell,4,2,7,2022,17
47013,Campbell,4,2,8,2022,20
47013,Campbell,4,2,9,2022,12
47013,Campbell,4,2,10,2022,23
47013,Campbell,4,2,11,2022,20
47013,Campbell,4,2,12,2022,34
47013,Campbell,4,2,13,2022,22
47013,Campbell,4,2,14,2022,33
47013,Campbell,4,2,15,2022,23
47013,Campbell,4,2,16,2022,14
47013,Campbell,4,2,17,2022,9
47013,Campbell,4,2,18,2022,11
47015,Cannon,1,1,1,2022,417
47015,Cannon,1,1,2,2022,403
47015,Cannon,1,1,3,2022,392
47015,Cannon,1,1,4,2022,385
47015,Cannon,1,1,5,2022,379
47015,Cannon,1,1,6,2022,431
47015,Cannon,1,1,7,2022,485
47015,Cannon,1,1,8,2022,391
47015,Cannon,1,1,9,2022,417
47015,Cannon,1,1,10,2022,425
47015,Cannon,1,1,11,2022,515
47015,Cannon,1,1,12,2022,555
47015,Cannon,1,1,13,2022,507
47015,Cannon,1,1,14,2022,398
47015,Cannon,1,1,15,2022,317
47015,Cannon,1,1,16,2022,217
47015,Cannon,1,1,17,2022,108
47015,Cannon,1,1,18,2022,102
47015,Cannon,1,2,1,2022,359
47015,Cannon,1,2,2,2022,353
47015,Cannon,1,2,3,2022,373
47015,Cannon,1,2,4,2022,346
47015,Cannon,1,2,5,2022,355
47015,Cannon,1,2,6,2022,417
47015,Cannon,1,2,7,2022,435
47015,Cannon,1,2,8,2022,442
47015,Cannon,1,2,9,2022,394
47015,Cannon,1,2,10,2022,387
47015,Cannon,1,2,11,2022,486
47015,Cannon,1,2,12,2022,530
47015,Cannon,1,2,13,2022,508
47015,Cannon,1,2,14,2022,452
47015,Cannon,1,2,15,2022,368
47015,Cannon,1,2,16,2022,286
47015,Cannon,1,2,17,2022,153
47015,Cannon,1,2,18,2022,169
47015,Cannon,2,1,1,2022,21
47015,Cannon,2,1,2,2022,10
47015,Cannon,2,1,3,2022,8
47015,Cannon,2,1,4,2022,6
47015,Cannon,2,1,5,2022,7
47015,Cannon,2,1,6,2022,19
47015,Cannon,2,1,7,2022,16
47015,Cannon,2,1,8,2022,18
47015,Cannon,2,1,9,2022,7
47015,Cannon,2,1,10,2022,7
47015,Cannon,2,1,11,2022,16
47015,Cannon,2,1,12,2022,11
47015,Cannon,2,1,13,2022,7
47015,Cannon,2,1,14,2022,6
47015,Cannon,2,1,15,2022,2
47015,Cannon,2,1,16,2022,5
47015,Cannon,2,1,17,2022,6
47015,Cannon,2,1,18,2022,1
47015,Cannon,2,2,1,2022,10
47015,Cannon,2,2,2,2022,5
47015,Cannon,2,2,3,2022,5
47015,Cannon,2,2,4,2022,4
47015,Cannon,2,2,5,2022,4
47015,Cannon,2,2,6,2022,15
47015,Cannon,2,2,7,2022,10
47015,Cannon,2,2,8,2022,9
47015,Cannon,2,2,9,2022,6
47015,Cannon,2,2,10,2022,8
47015,Cannon,2,2,11,2022,0
47015,Cannon,2,2,12,2022,7
47015,Cannon,2,2,13,2022,10
47015,Cannon,2,2,14,2022,6
47015,Cannon,2,2,15,2022,11
47015,Cannon,2,2,16,2022,7
47015,Cannon,2,2,17,2022,3
47015,Cannon,2,2,18,2022,5
47015,Cannon,3,1,1,2022,26
47015,Cannon,3,1,2,2022,26
47015,Cannon,3,1,3,2022,35
47015,Cannon,3,1,4,2022,14
47015,Cannon,3,1,5,2022,14
47015,Cannon,3,1,6,2022,27
47015,Cannon,3,1,7,2022,15
47015,Cannon,3,1,8,2022,18
47015,Cannon,3,1,9,2022,10
47015,Cannon,3,1,10,2022,18
47015,Cannon,3,1,11,2022,15
47015,Cannon,3,1,12,2022,7
47015,Cannon,3,1,13,2022,11
47015,Cannon,3,1,14,2022,4
47015,Cannon,3,1,15,2022,2
47015,Cannon,3,1,16,2022,1
47015,Cannon,3,1,17,2022,4
47015,Cannon,3,1,18,2022,0
47015,Cannon,3,2,1,2022,33
47015,Cannon,3,2,2,2022,18
47015,Cannon,3,2,3,2022,16
47015,Cannon,3,2,4,2022,17
47015,Cannon,3,2,5,2022,17
47015,Cannon,3,2,6,2022,12
47015,Cannon,3,2,7,2022,20
47015,Cannon,3,2,8,2022,12
47015,Cannon,3,2,9,2022,9
47015,Cannon,3,2,10,2022,14
47015,Cannon,3,2,11,2022,9
47015,Cannon,3,2,12,2022,10
47015,Cannon,3,2,13,2022,8
47015,Cannon,3,2,14,2022,4
47015,Cannon,3,2,15,2022,4
47015,Cannon,3,2,16,2022,2
47015,Cannon,3,2,17,2022,1
47015,Cannon,3,2,18,2022,1
47015,Cannon,4,1,1,2022,24
47015,Cannon,4,1,2,2022,20
47015,Cannon,4,1,3,2022,34
47015,Cannon,4,1,4,2022,14
47015,Cannon,4,1,5,2022,5
47015,Cannon,4,1,6,2022,9
47015,Cannon,4,1,7,2022,8
47015,Cannon,4,1,8,2022,10
47015,Cannon,4,1,9,2022,10
47015,Cannon,4,1,10,2022,8
47015,Cannon,4,1,11,2022,12
47015,Cannon,4,1,12,2022,9
47015,Cannon,4,1,13,2022,7
47015,Cannon,4,1,14,2022,7
47015,Cannon,4,1,15,2022,4
47015,Cannon,4,1,16,2022,6
47015,Cannon,4,1,17,2022,1
47015,Cannon,4,1,18,2022,2
47015,Cannon,4,2,1,2022,10
47015,Cannon,4,2,2,2022,14
47015,Cannon,4,2,3,2022,27
47015,Cannon,4,2,4,2022,13
47015,Cannon,4,2,5,2022,14
47015,Cannon,4,2,6,2022,11
47015,Cannon,4,2,7,2022,6
47015,Cannon,4,2,8,2022,6
47015,Cannon,4,2,9,2022,9
47015,Cannon,4,2,10,2022,9
47015,Cannon,4,2,11,2022,15
47015,Cannon,4,2,12,2022,5
47015,Cannon,4,2,13,2022,18
47015,Cannon,4,2,14,2022,9
47015,Cannon,4,2,15,2022,7
47015,Cannon,4,2,16,2022,6
47015,Cannon,4,2,17,2022,3
47015,Cannon,4,2,18,2022,7
47017,Carroll,1,1,1,2022,579
47017,Carroll,1,1,2,2022,695
47017,Carroll,1,1,3,2022,786
47017,Carroll,1,1,4,2022,849
47017,Carroll,1,1,5,2022,741
47017,Carroll,1,1,6,2022,646
47017,Carroll,1,1,7,2022,709
47017,Carroll,1,1,8,2022,602
47017,Carroll,1,1,9,2022,671
47017,Carroll,1,1,10,2022,679
47017,Carroll,1,1,11,2022,805
47017,Carroll,1,1,12,2022,826
47017,Carroll,1,1,13,2022,859
47017,Carroll,1,1,14,2022,717
47017,Carroll,1,1,15,2022,620
47017,Carroll,1,1,16,2022,499
47017,Carroll,1,1,17,2022,226
47017,Carroll,1,1,18,2022,164
47017,Carroll,1,2,1,2022,620
47017,Carroll,1,2,2,2022,651
47017,Carroll,1,2,3,2022,727
47017,Carroll,1,2,4,2022,735
47017,Carroll,1,2,5,2022,691
47017,Carroll,1,2,6,2022,667
47017,Carroll,1,2,7,2022,721
47017,Carroll,1,2,8,2022,693
47017,Carroll,1,2,9,2022,640
47017,Carroll,1,2,10,2022,739
47017,Carroll,1,2,11,2022,820
47017,Carroll,1,2,12,2022,861
47017,Carroll,1,2,13,2022,836
47017,Carroll,1,2,14,2022,786
47017,Carroll,1,2,15,2022,717
47017,Carroll,1,2,16,2022,598
47017,Carroll,1,2,17,2022,358
47017,Carroll,1,2,18,2022,342
47017,Carroll,2,1,1,2022,76
47017,Carroll,2,1,2,2022,68
47017,Carroll,2,1,3,2022,83
47017,Carroll,2,1,4,2022,155
47017,Carroll,2,1,5,2022,190
47017,Carroll,2,1,6,2022,70
47017,Carroll,2,1,7,2022,87
47017,Carroll,2,1,8,2022,87
47017,Carroll,2,1,9,2022,76
47017,Carroll,2,1,10,2022,74
47017,Carroll,2,1,11,2022,91
47017,Carroll,2,1,12,2022,101
47017,Carroll,2,1,13,2022,84
47017,Carroll,2,1,14,2022,94
47017,Carroll,2,1,15,2022,72
47017,Carroll,2,1,16,2022,43
47017,Carroll,2,1,17,2022,7
47017,Carroll,2,1,18,2022,13
47017,Carroll,2,2,1,2022,74
47017,Carroll,2,2,2,2022,58
47017,Carroll,2,2,3,2022,56
47017,Carroll,2,2,4,2022,141
47017,Carroll,2,2,5,2022,104
47017,Carroll,2,2,6,2022,62
47017,Carroll,2,2,7,2022,55
47017,Carroll,2,2,8,2022,52
47017,Carroll,2,2,9,2022,78
47017,Carroll,2,2,10,2022,55
47017,Carroll,2,2,11,2022,79
47017,Carroll,2,2,12,2022,112
47017,Carroll,2,2,13,2022,89
47017,Carroll,2,2,14,2022,95
47017,Carroll,2,2,15,2022,96
47017,Carroll,2,2,16,2022,45
47017,Carroll,2,2,17,2022,40
47017,Carroll,2,2,18,2022,18
47017,Carroll,3,1,1,2022,40
47017,Carroll,3,1,2,2022,61
47017,Carroll,3,1,3,2022,41
47017,Carroll,3,1,4,2022,51
47017,Carroll,3,1,5,2022,40
47017,Carroll,3,1,6,2022,39
47017,Carroll,3,1,7,2022,45
47017,Carroll,3,1,8,2022,32
47017,Carroll,3,1,9,2022,21
47017,Carroll,3,1,10,2022,32
47017,Carroll,3,1,11,2022,22
47017,Carroll,3,1,12,2022,15
47017,Carroll,3,1,13,2022,18
47017,Carroll,3,1,14,2022,10
47017,Carroll,3,1,15,2022,4
47017,Carroll,3,1,16,2022,4
47017,Carroll,3,1,17,2022,5
47017,Carroll,3,1,18,2022,6
47017,Carroll,3,2,1,2022,28
47017,Carroll,3,2,2,2022,51
47017,Carroll,3,2,3,2022,47
47017,Carroll,3,2,4,2022,53
47017,Carroll,3,2,5,2022,38
47017,Carroll,3,2,6,2022,32
47017,Carroll,3,2,7,2022,23
47017,Carroll,3,2,8,2022,31
47017,Carroll,3,2,9,2022,19
47017,Carroll,3,2,10,2022,18
47017,Carroll,3,2,11,2022,26
47017,Carroll,3,2,12,2022,20
47017,Carroll,3,2,13,2022,16
47017,Carroll,3,2,14,2022,19
47017,Carroll,3,2,15,2022,8
47017,Carroll,3,2,16,2022,6
47017,Carroll,3,2,17,2022,2
47017,Carroll,3,2,18,2022,6
47017,Carroll,4,1,1,2022,47
47017,Carroll,4,1,2,2022,49
47017,Carroll,4,1,3,2022,78
47017,Carroll,4,1,4,2022,48
47017,Carroll,4,1,5,2022,38
47017,Carroll,4,1,6,2022,17
47017,Carroll,4,1,7,2022,22
47017,Carroll,4,1,8,2022,11
47017,Carroll,4,1,9,2022,4
47017,Carroll,4,1,10,2022,11
47017,Carroll,4,1,11,2022,15
47017,Carroll,4,1,12,2022,16
47017,Carroll,4,1,13,2022,18
47017,Carroll,4,1,14,2022,16
47017,Carroll,4,1,15,2022,7
47017,Carroll,4,1,16,2022,11
47017,Carroll,4,1,17,2022,8
47017,Carroll,4,1,18,2022,6
47017,Carroll,4,2,1,2022,57
47017,Carroll,4,2,2,2022,70
47017,Carroll,4,2,3,2022,46
47017,Carroll,4,2,4,2022,52
47017,Carroll,4,2,5,2022,31
47017,Carroll,4,2,6,2022,21
47017,Carroll,4,2,7,2022,16
47017,Carroll,4,2,8,2022,17
47017,Carroll,4,2,9,2022,27
47017,Carroll,4,2,10,2022,12
47017,Carroll,4,2,11,2022,11
47017,Carroll,4,2,12,2022,12
47017,Carroll,4,2,13,2022,25
47017,Carroll,4,2,14,2022,19
47017,Carroll,4,2,15,2022,10
47017,Carroll,4,2,16,2022,14
47017,Carroll,4,2,17,2022,6
47017,Carroll,4,2,18,2022,6
47019,Carter,1,1,1,2022,1073
47019,Carter,1,1,2,2022,1191
47019,Carter,1,1,3,2022,1324
47019,Carter,1,1,4,2022,1382
47019,Carter,1,1,5,2022,1440
47019,Carter,1,1,6,2022,1456
47019,Carter,1,1,7,2022,1657
47019,Carter,1,1,8,2022,1491
47019,Carter,1,1,9,2022,1530
47019,Carter,1,1,10,2022,1491
47019,Carter,1,1,11,2022,1908
47019,Carter,1,1,12,2022,2207
47019,Carter,1,1,13,2022,1967
47019,Carter,1,1,14,2022,1827
47019,Carter,1,1,15,2022,1535
47019,Carter,1,1,16,2022,1154
47019,Carter,1,1,17,2022,650
47019,Carter,1,1,18,2022,509
47019,Carter,1,2,1,2022,937
47019,Carter,1,2,2,2022,1100
47019,Carter,1,2,3,2022,1288
47019,Carter,1,2,4,2022,1292
47019,Carter,1,2,5,2022,1351
47019,Carter,1,2,6,2022,1465
47019,Carter,1,2,7,2022,1627
47019,Carter,1,2,8,2022,1472
47019,Carter,1,2,9,2022,1450
47019,Carter,1,2,10,2022,1608
47019,Carter,1,2,11,2022,1995
47019,Carter,1,2,12,2022,2008
47019,Carter,1,2,13,2022,2026
47019,Carter,1,2,14,2022,1980
47019,Carter,1,2,15,2022,1737
47019,Carter,1,2,16,2022,1298
47019,Carter,1,2,17,2022,917
47019,Carter,1,2,18,2022,822
47019,Carter,2,1,1,2022,21
47019,Carter,2,1,2,2022,26
47019,Carter,2,1,3,2022,27
47019,Carter,2,1,4,2022,26
47019,Carter,2,1,5,2022,29
47019,Carter,2,1,6,2022,38
47019,Carter,2,1,7,2022,47
47019,Carter,2,1,8,2022,42
47019,Carter,2,1,9,2022,56
47019,Carter,2,1,10,2022,39
47019,Carter,2,1,11,2022,54
47019,Carter,2,1,12,2022,34
47019,Carter,2,1,13,2022,27
47019,Carter,2,1,14,2022,24
47019,Carter,2,1,15,2022,17
47019,Carter,2,1,16,2022,6
47019,Carter,2,1,17,2022,7
47019,Carter,2,1,18,2022,6
47019,Carter,2,2,1,2022,18
47019,Carter,2,2,2,2022,32
47019,Carter,2,2,3,2022,31
47019,Carter,2,2,4,2022,24
47019,Carter,2,2,5,2022,30
47019,Carter,2,2,6,2022,33
47019,Carter,2,2,7,2022,41
47019,Carter,2,2,8,2022,21
47019,Carter,2,2,9,2022,30
47019,Carter,2,2,10,2022,15
47019,Carter,2,2,11,2022,29
47019,Carter,2,2,12,2022,32
47019,Carter,2,2,13,2022,29
47019,Carter,2,2,14,2022,23
47019,Carter,2,2,15,2022,20
47019,Carter,2,2,16,2022,10
47019,Carter,2,2,17,2022,11
47019,Carter,2,2,18,2022,3
47019,Carter,3,1,1,2022,73
47019,Carter,3,1,2,2022,77
47019,Carter,3,1,3,2022,89
47019,Carter,3,1,4,2022,62
47019,Carter,3,1,5,2022,49
47019,Carter,3,1,6,2022,71
47019,Carter,3,1,7,2022,50
47019,Carter,3,1,8,2022,70
47019,Carter,3,1,9,2022,47
47019,Carter,3,1,10,2022,59
47019,Carter,3,1,11,2022,43
47019,Carter,3,1,12,2022,28
47019,Carter,3,1,13,2022,33
47019,Carter,3,1,14,2022,39
47019,Carter,3,1,15,2022,20
47019,Carter,3,1,16,2022,19
47019,Carter,3,1,17,2022,12
47019,Carter,3,1,18,2022,10
47019,Carter,3,2,1,2022,101
47019,Carter,3,2,2,2022,98
47019,Carter,3,2,3,2022,68
47019,Carter,3,2,4,2022,69
47019,Carter,3,2,5,2022,57
47019,Carter,3,2,6,2022,70
47019,Carter,3,2,7,2022,79
47019,Carter,3,2,8,2022,56
47019,Carter,3,2,9,2022,61
47019,Carter,3,2,10,2022,45
47019,Carter,3,2,11,2022,28
47019,Carter,3,2,12,2022,38
47019,Carter,3,2,13,2022,20
47019,Carter,3,2,14,2022,27
47019,Carter,3,2,15,2022,25
47019,Carter,3,2,16,2022,19
47019,Carter,3,2,17,2022,16
47019,Carter,3,2,18,2022,12
47019,Carter,4,1,1,2022,88
47019,Carter,4,1,2,2022,57
47019,Carter,4,1,3,2022,64
47019,Carter,4,1,4,2022,55
47019,Carter,4,1,5,2022,51
47019,Carter,4,1,6,2022,54
47019,Carter,4,1,7,2022,53
47019,Carter,4,1,8,2022,47
47019,Carter,4,1,9,2022,27
47019,Carter,4,1,10,2022,29
47019,Carter,4,1,11,2022,36
47019,Carter,4,1,12,2022,43
47019,Carter,4,1,13,2022,43
47019,Carter,4,1,14,2022,46
47019,Carter,4,1,15,2022,27
47019,Carter,4,1,16,2022,15
47019,Carter,4,1,17,2022,22
47019,Carter,4,1,18,2022,13
47019,Carter,4,2,1,2022,68
47019,Carter,4,2,2,2022,51
47019,Carter,4,2,3,2022,61
47019,Carter,4,2,4,2022,70
47019,Carter,4,2,5,2022,52
47019,Carter,4,2,6,2022,40
47019,Carter,4,2,7,2022,42
47019,Carter,4,2,8,2022,37
47019,Carter,4,2,9,2022,28
47019,Carter,4,2,10,2022,47
47019,Carter,4,2,11,2022,51
47019,Carter,4,2,12,2022,42
47019,Carter,4,2,13,2022,46
47019,Carter,4,2,14,2022,45
47019,Carter,4,2,15,2022,32
47019,Carter,4,2,16,2022,25
47019,Carter,4,2,17,2022,20
47019,Carter,4,2,18,2022,20
47021,Cheatham,1,1,1,2022,949
47021,Cheatham,1,1,2,2022,1010
47021,Cheatham,1,1,3,2022,1093
47021,Cheatham,1,1,4,2022,1107
47021,Cheatham,1,1,5,2022,1078
47021,Cheatham,1,1,6,2022,1188
47021,Cheatham,1,1,7,2022,1342
47021,Cheatham,1,1,8,2022,1256
47021,Cheatham,1,1,9,2022,1235
47021,Cheatham,1,1,10,2022,1202
47021,Cheatham,1,1,11,2022,1412
47021,Cheatham,1,1,12,2022,1517
47021,Cheatham,1,1,13,2022,1478
